,index,model-name,model-version,batch-size,latency
183,16,inception,2,64,6.978878974914551
184,17,inception,2,64,7.038604259490967
185,18,inception,2,64,6.947677135467529
186,19,inception,2,64,6.996317625045776
187,0,visformer,1,64,8.202811002731323
188,1,visformer,1,64,8.079691410064697
189,2,visformer,1,64,8.166068315505981
190,3,visformer,1,64,8.227950096130371
191,4,visformer,1,64,8.102285385131836
192,5,visformer,1,64,8.096085548400879
193,6,visformer,1,64,8.15299391746521
194,7,visformer,1,64,8.097118377685547
195,8,visformer,1,64,8.075364351272583
196,9,visformer,1,64,8.094328165054321
197,10,visformer,1,64,8.066046476364136
198,11,visformer,1,64,8.189953565597534
199,12,visformer,1,64,8.15091586112976
200,13,visformer,1,64,8.057718515396118
201,14,visformer,1,64,8.130982160568237
202,15,visformer,1,64,7.825310468673706
203,16,visformer,1,64,7.874861001968384
204,17,visformer,1,64,8.169310331344604
205,0,regnetx,1,64,7.148367404937744
206,1,regnetx,1,64,7.112723112106323
207,2,regnetx,1,64,7.26190447807312
208,3,regnetx,1,64,7.1127002239227295
209,4,regnetx,1,64,7.037562131881714
210,5,regnetx,1,64,7.07863712310791
211,6,regnetx,1,64,6.969569444656372
212,7,regnetx,1,64,6.968318939208984
213,8,regnetx,1,64,7.077030658721924
214,9,regnetx,1,64,6.934956073760986
215,10,regnetx,1,64,6.990712881088257
216,11,regnetx,1,64,6.921184539794922
217,12,regnetx,1,64,6.999506711959839
218,13,regnetx,1,64,7.255609035491943
219,14,regnetx,1,64,7.080463647842407
220,15,regnetx,1,64,7.072441101074219
221,16,regnetx,1,64,6.970048189163208
222,17,regnetx,1,64,6.930920839309692
223,18,regnetx,1,64,7.025045156478882
224,19,regnetx,1,64,6.948413133621216
225,0,regnetx,2,64,8.305665254592896
226,1,regnetx,2,64,8.386895418167114
227,2,regnetx,2,64,8.2717924118042
228,3,regnetx,2,64,8.203983783721924
229,4,regnetx,2,64,8.160011291503906
230,5,regnetx,2,64,8.23185396194458
231,6,regnetx,2,64,8.2688307762146
232,7,regnetx,2,64,8.392955303192139
233,8,regnetx,2,64,8.212631225585938
234,9,regnetx,2,64,8.238171100616455
235,10,regnetx,2,64,8.236788511276245
236,11,regnetx,2,64,8.094080209732056
237,12,regnetx,2,64,8.17693281173706
238,13,regnetx,2,64,8.117390632629395
239,14,regnetx,2,64,8.212623119354248
240,15,regnetx,2,64,8.126487493515015
241,16,regnetx,2,64,8.11704421043396
242,0,regnetx,3,64,12.48686695098877
243,1,regnetx,3,64,11.302674055099487
244,2,regnetx,3,64,11.432907342910767
245,3,regnetx,3,64,11.211347341537476
246,4,regnetx,3,64,11.210092544555664
247,5,regnetx,3,64,11.122559309005737
248,6,regnetx,3,64,11.244380950927734
249,7,regnetx,3,64,11.063865423202515
250,8,regnetx,3,64,11.248340368270874
251,9,regnetx,3,64,11.509756565093994
252,10,regnetx,3,64,11.02916145324707
253,11,regnetx,3,64,10.798198938369751
254,12,regnetx,3,64,10.523008584976196
255,13,regnetx,3,64,11.46871280670166
256,14,regnetx,3,64,10.818294286727905
257,15,regnetx,3,64,10.866436243057251
258,0,vgg,1,64,7.382126092910767
259,1,vgg,1,64,7.269275903701782
260,2,vgg,1,64,7.1622278690338135
261,3,vgg,1,64,7.205079078674316
262,4,vgg,1,64,7.212615013122559
263,5,vgg,1,64,7.171544313430786
264,6,vgg,1,64,7.177040100097656
265,7,vgg,1,64,7.17530632019043
266,8,vgg,1,64,7.174793243408203
267,9,vgg,1,64,7.232802629470825
268,10,vgg,1,64,7.27502179145813
269,11,vgg,1,64,7.333597183227539
270,12,vgg,1,64,7.254377365112305
271,13,vgg,1,64,7.263998746871948
272,14,vgg,1,64,7.259018421173096
273,15,vgg,1,64,7.139918327331543
274,16,vgg,1,64,7.199962854385376
275,17,vgg,1,64,7.122020483016968
276,0,vgg,2,64,7.629522800445557
277,1,vgg,2,64,7.320204734802246
278,2,vgg,2,64,7.318312168121338
279,3,vgg,2,64,7.22909951210022
280,4,vgg,2,64,7.332358360290527
281,5,vgg,2,64,7.330095291137695
282,6,vgg,2,64,7.350165128707886
283,7,vgg,2,64,7.11673903465271
284,8,vgg,2,64,7.340728521347046
285,9,vgg,2,64,7.258766412734985
286,10,vgg,2,64,7.331305503845215
287,11,vgg,2,64,7.238702774047852
288,12,vgg,2,64,7.355591773986816
289,13,vgg,2,64,7.3740434646606445
290,14,vgg,2,64,7.402509689331055
291,15,vgg,2,64,7.336524248123169
292,16,vgg,2,64,7.348070859909058
293,17,vgg,2,64,7.702046632766724
294,0,vgg,3,64,7.88884162902832
295,1,vgg,3,64,7.836641073226929
296,2,vgg,3,64,7.670330286026001
297,3,vgg,3,64,7.626536130905151
298,4,vgg,3,64,7.974879026412964
299,5,vgg,3,64,7.738853693008423
300,6,vgg,3,64,7.72176718711853
301,7,vgg,3,64,7.89063572883606
302,8,vgg,3,64,7.623905181884766
303,9,vgg,3,64,7.699480056762695
304,10,vgg,3,64,7.7004334926605225
305,11,vgg,3,64,7.721473455429077
306,12,vgg,3,64,7.6632843017578125
307,13,vgg,3,64,7.891571521759033
